Date,RF,Mkt-RF_VM,SMB_VM,HML_VM,Mom_VM,Mkt-RF,SMB,HML,Mom
1991-12,0.003800,0.161348,-0.064954,-0.180795,0.280034,0.108500,-0.022600,-0.042300,0.082900
1992-01,0.003400,-0.009209,0.108955,0.129503,-0.097508,-0.005900,0.084800,0.046700,-0.025000
1992-02,0.002800,0.035436,0.011673,0.078550,-0.012150,0.010800,0.008300,0.065100,-0.007000
1992-03,0.003400,-0.090008,-0.035552,0.062604,-0.011984,-0.026500,-0.009700,0.034900,-0.002100
1992-04,0.003200,0.064349,-0.354577,0.283156,-0.205367,0.010900,-0.061200,0.043600,-0.025500
1992-05,0.002800,0.005111,0.007686,0.020874,0.001565,0.003000,0.004100,0.011100,0.000600
1992-06,0.003200,-0.122026,-0.120048,0.289343,-0.049606,-0.023300,-0.031000,0.032400,-0.005700
1992-07,0.003100,0.143511,-0.011841,-0.023918,0.129016,0.037800,-0.004500,-0.005100,0.014700
1992-08,0.002600,-0.085031,-0.004761,-0.045602,-0.063792,-0.023800,-0.001000,-0.010900,-0.004700
1992-09,0.002600,0.092376,0.054934,-0.043547,0.482687,0.011900,0.005500,-0.001900,0.014400
1992-10,0.002300,0.037082,0.097699,-0.091612,0.466712,0.010200,0.021100,-0.019800,0.025000
1992-11,0.002300,0.146233,0.085798,-0.078245,-0.025879,0.041400,0.036800,-0.015200,-0.002500
1992-12,0.002800,0.097336,0.083196,0.125424,0.946051,0.015300,0.016500,0.026400,0.043300
1993-01,0.002300,0.077809,0.050420,0.476082,0.335116,0.009300,0.018900,0.059000,0.048500
1993-02,0.002200,0.010474,-0.158281,0.193712,0.184434,0.001200,-0.033900,0.064800,0.031800
1993-03,0.002500,0.050267,0.006219,0.014244,0.143561,0.023200,0.002900,0.012600,0.037000
1993-04,0.002400,-0.111797,-0.014977,0.108461,0.015057,-0.030500,-0.006200,0.025500,0.003600
1993-05,0.002200,0.083722,0.047341,-0.069062,0.005117,0.028900,0.020600,-0.034600,0.002100
1993-06,0.002500,0.012154,-0.007948,0.079137,0.575813,0.003000,-0.003000,0.026400,0.045700
1993-07,0.002400,-0.018035,0.032143,0.171835,0.283560,-0.003400,0.009600,0.028700,0.032200
1993-08,0.002500,0.250037,0.003972,0.008058,0.458029,0.037200,0.001100,0.001800,0.025400
1993-09,0.002600,-0.014541,0.372009,-0.020222,0.184837,-0.001200,0.030900,-0.002400,0.033900
1993-10,0.002200,0.083780,0.060435,-0.128270,-0.188401,0.014200,0.019900,-0.027800,-0.026700
1993-11,0.002500,-0.199043,-0.051797,-0.035304,-0.292625,-0.018700,-0.012700,-0.007800,-0.047700
1993-12,0.002300,0.065217,0.035306,0.012781,0.097548,0.016500,0.011900,0.002500,0.023300
1994-01,0.002500,0.375524,0.007702,0.175383,0.021382,0.028700,0.003300,0.011000,0.001100
1994-02,0.002100,-0.220039,0.141858,-0.252080,-0.030959,-0.025500,0.027600,-0.015200,-0.003400
1994-03,0.002700,-0.143929,-0.036182,0.366088,-0.198741,-0.047900,-0.010800,0.016700,-0.013200
1994-04,0.002700,0.020354,-0.025503,0.139184,0.025099,0.006800,-0.009300,0.016600,0.003300
1994-05,0.003200,0.011241,-0.036518,0.022745,-0.042356,0.005800,-0.020900,0.006000,-0.020500
1994-06,0.003100,-0.120986,-0.015776,0.174412,-0.182234,-0.030400,-0.004300,0.017700,-0.009000
1994-07,0.002800,0.105396,-0.064087,0.040809,0.015421,0.028200,-0.018100,0.006100,0.001100
1994-08,0.003700,0.356469,0.173640,-0.324053,0.556000,0.040200,0.015000,-0.025500,0.015400
1994-09,0.003700,-0.157337,0.155069,-0.147085,0.392733,-0.022800,0.030400,-0.018100,0.013200
1994-10,0.003800,0.058956,-0.087320,-0.203010,1.052161,0.013500,-0.021600,-0.016600,0.013100
1994-11,0.003700,-0.119965,0.012177,-0.066536,-0.028125,-0.040300,0.002800,-0.007300,-0.001200
1994-12,0.004400,0.032136,0.005866,-0.004395,0.385695,0.008600,0.001700,-0.000900,0.034500
1995-01,0.004200,0.077890,-0.063857,0.189015,-0.275990,0.018000,-0.035100,0.025900,-0.018400
1995-02,0.004000,0.354474,-0.021735,0.062687,-0.036120,0.036300,-0.006100,0.009900,-0.004700
1995-03,0.004600,0.137066,-0.012781,-0.261552,0.157011,0.021900,-0.002000,-0.021300,0.004500
1995-04,0.004400,0.148166,-0.031989,0.132081,0.108730,0.021100,-0.005100,0.016700,0.018000
1995-05,0.005400,0.414964,-0.123558,0.161976,-0.063920,0.029000,-0.025300,0.022800,-0.005500
1995-06,0.004700,0.101388,0.076906,-0.160938,0.232594,0.027200,0.031700,-0.025400,0.030100
1995-07,0.004500,0.174688,0.048855,-0.085650,0.231435,0.037100,0.020900,-0.015800,0.026000
1995-08,0.004700,0.017816,0.047250,0.109222,0.003078,0.005500,0.013100,0.026800,0.000500
1995-09,0.004300,0.476666,-0.080510,-0.003927,0.255242,0.033600,-0.021600,-0.001100,0.028600
1995-10,0.004700,-0.111840,-0.105552,-0.024266,0.264203,-0.015100,-0.038000,-0.004900,0.041700
1995-11,0.004200,0.175045,-0.023131,0.013606,-0.023693,0.039600,-0.011200,0.005200,-0.007200
1995-12,0.004900,0.057172,0.025053,0.016585,0.203673,0.010400,0.006600,0.002400,0.024800
1996-01,0.004300,0.078172,-0.060428,0.024772,0.045853,0.022600,-0.028300,0.004600,0.005700
1996-02,0.003900,0.029695,0.040433,-0.029758,0.022272,0.013300,0.017900,-0.010500,0.005700
1996-03,0.003900,0.022721,0.026445,0.027453,-0.342219,0.007400,0.014300,0.004200,-0.018500
1996-04,0.004600,0.040985,0.122281,-0.162899,-0.069042,0.020600,0.052000,-0.039700,-0.009400
1996-05,0.004200,0.076247,0.080493,-0.049117,0.091670,0.023600,0.032000,-0.009000,0.016200
1996-06,0.004000,-0.033956,-0.091138,0.150824,0.085124,-0.011300,-0.040000,0.023300,0.010200
1996-07,0.004500,-0.349051,-0.078961,0.229311,-0.011926,-0.059600,-0.043000,0.051900,-0.001500
1996-08,0.004100,0.027662,0.019822,-0.005366,-0.000911,0.027700,0.024500,-0.008200,-0.000200
1996-09,0.004400,0.139926,-0.029099,-0.146583,0.343605,0.050100,-0.010200,-0.027400,0.026700
1996-10,0.004200,0.041642,-0.293190,0.297680,0.382034,0.008700,-0.043900,0.048800,0.037200
1996-11,0.004100,0.363058,-0.094246,0.052772,-0.249583,0.062500,-0.040400,0.014000,-0.023500
1996-12,0.004600,-0.085575,0.104277,0.076834,0.055324,-0.017000,0.031200,0.012800,0.005300
1997-01,0.004500,0.113194,-0.016650,-0.070170,0.122057,0.049600,-0.019300,-0.014400,0.018700
1997-02,0.003900,-0.012617,-0.075649,0.251983,-0.116854,-0.004800,-0.031600,0.056100,-0.021800
1997-03,0.004300,-0.119864,-0.007049,0.104620,0.051484,-0.050200,-0.003300,0.033900,0.008800
1997-04,0.004300,0.068935,-0.064537,0.000000,0.335756,0.040400,-0.057400,0.000000,0.048300
1997-05,0.004900,0.079051,0.041009,-0.138500,-0.239058,0.067300,0.051200,-0.041100,-0.051900
1997-06,0.003700,0.067936,0.016104,0.027401,0.190093,0.041000,0.012100,0.014400,0.025900
1997-07,0.004300,0.152790,-0.028125,0.006350,0.548412,0.073100,-0.027300,0.001300,0.037000
1997-08,0.004100,-0.076197,0.094877,0.054259,-0.231310,-0.041000,0.071500,0.011300,-0.025700
1997-09,0.004400,0.086900,0.029702,0.011672,0.122352,0.053400,0.025400,0.002400,0.014600
1997-10,0.004200,-0.062365,-0.008250,0.109230,-0.032995,-0.038000,-0.007100,0.023300,-0.005300
1997-11,0.003900,0.010807,-0.081581,0.011399,0.012606,0.029900,-0.051100,0.012200,0.003800
1997-12,0.004800,0.016289,-0.065477,0.104497,0.308414,0.013300,-0.024800,0.037400,0.039100
1998-01,0.004300,0.002249,-0.011672,-0.032517,0.003524,0.001500,-0.010100,-0.016800,0.000500
1998-02,0.003900,0.088247,0.002775,-0.031634,-0.083980,0.070300,0.001300,-0.009300,-0.011900
1998-03,0.003900,0.153328,-0.028448,0.087386,0.593376,0.047600,-0.011900,0.013800,0.021300
1998-04,0.004300,0.021893,0.002609,0.050008,0.078941,0.007400,0.000600,0.010300,0.007600
1998-05,0.004000,-0.054768,-0.086922,0.110790,0.150788,-0.030700,-0.034000,0.034100,0.019100
1998-06,0.004100,0.109883,-0.064495,-0.065697,0.754204,0.031900,-0.031700,-0.020300,0.072600
1998-07,0.004000,-0.038150,-0.081889,-0.035477,0.205674,-0.024200,-0.048300,-0.018300,0.037900
1998-08,0.004300,-0.233135,-0.072155,0.138426,0.073321,-0.160500,-0.054700,0.035700,0.019000
1998-09,0.004600,0.018672,-0.000129,-0.045026,-0.026297,0.061900,-0.000200,-0.035100,-0.006500
1998-10,0.003200,0.022228,-0.014798,-0.019414,-0.141740,0.069800,-0.029800,-0.023300,-0.053300
1998-11,0.003100,0.029046,0.003938,-0.029223,0.013791,0.060700,0.012600,-0.032400,0.011300
1998-12,0.003800,0.093872,-0.005368,-0.142047,0.188870,0.061500,-0.004600,-0.042500,0.088700
1999-01,0.003500,0.034743,0.006876,-0.093370,0.036902,0.034800,0.006700,-0.044600,0.028400
1999-02,0.003500,-0.039910,-0.085154,0.049447,-0.002367,-0.040800,-0.060200,0.019500,-0.001400
1999-03,0.004300,0.029640,-0.047378,-0.036302,-0.044443,0.034800,-0.038400,-0.026100,-0.012100
1999-04,0.003700,0.043119,0.050016,0.031105,-0.289247,0.043400,0.038900,0.024000,-0.089800
1999-05,0.003400,-0.026247,0.028104,0.010130,-0.019657,-0.024600,0.033200,0.024900,-0.052500
1999-06,0.004000,0.048629,0.030656,-0.061085,0.085062,0.047700,0.032300,-0.032200,0.046600
1999-07,0.003800,-0.040734,0.039653,-0.002284,0.046930,-0.034900,0.024800,-0.001800,0.017000
1999-08,0.003900,-0.024197,-0.019075,-0.044960,0.086115,-0.013700,-0.009500,-0.019300,0.029800
1999-09,0.003900,-0.029592,0.041622,-0.036942,0.185591,-0.027700,0.031200,-0.029000,0.063800
1999-10,0.003900,0.068715,-0.142060,-0.045532,0.154215,0.060900,-0.069400,-0.028800,0.054500
1999-11,0.003600,0.022198,0.041543,-0.096940,0.095081,0.034100,0.068700,-0.056500,0.054900
1999-12,0.004400,0.153430,0.076713,-0.099202,0.562391,0.076600,0.065600,-0.076600,0.131400
2000-01,0.004100,-0.112133,0.050730,-0.018035,0.030634,-0.047400,0.051600,-0.011200,0.018600
2000-02,0.004300,0.012358,0.082496,-0.067189,0.138594,0.024600,0.212500,-0.097700,0.180200
2000-03,0.004700,0.053378,-0.050772,0.084677,-0.050351,0.052100,-0.174100,0.085000,-0.068500
2000-04,0.004600,-0.028011,-0.008704,0.036522,-0.021218,-0.063900,-0.060000,0.064500,-0.086000
2000-05,0.005000,-0.010999,-0.008661,0.018541,-0.012905,-0.043900,-0.060800,0.045900,-0.089900
2000-06,0.004000,0.019603,0.080885,-0.046246,0.090724,0.046800,0.127100,-0.080400,0.166300
2000-07,0.004800,-0.021907,-0.013497,0.046693,-0.001356,-0.024800,-0.028400,0.080600,-0.001600
2000-08,0.005000,0.071328,-0.005383,-0.007662,0.077713,0.070300,-0.005000,-0.013700,0.055900
2000-09,0.005100,-0.141128,-0.024623,0.115925,0.050795,-0.054400,-0.017400,0.072400,0.018900
2000-10,0.005600,-0.040084,-0.065457,0.034234,-0.080313,-0.027800,-0.038500,0.055800,-0.045600
2000-11,0.005100,-0.043176,-0.028170,0.045243,-0.016221,-0.107000,-0.030800,0.122400,-0.021700
2000-12,0.005000,0.006996,0.007663,0.020991,0.096053,0.011800,0.008200,0.075500,0.065900
2001-01,0.005400,0.012490,0.056080,-0.015604,-0.200179,0.032500,0.064100,-0.050500,-0.253500
2001-02,0.003800,-0.044471,-0.006521,0.034441,0.024994,-0.100300,-0.006500,0.122300,0.126000
2001-03,0.004200,-0.072466,0.004474,0.035974,0.035726,-0.072500,0.002600,0.064700,0.086500
2001-04,0.003900,0.030598,0.007015,-0.018437,-0.022852,0.079300,0.005000,-0.046400,-0.080100
2001-05,0.003200,0.002304,0.030373,0.012192,0.003594,0.006800,0.024800,0.033800,0.021500
2001-06,0.002800,-0.019532,0.151592,-0.011491,0.002671,-0.019400,0.063500,-0.012600,0.006200
2001-07,0.003000,-0.035875,-0.033133,0.069807,0.058544,-0.021300,-0.040500,0.049500,0.054800
2001-08,0.003100,-0.063994,0.013716,0.036908,0.046047,-0.064000,0.021900,0.028600,0.054600
2001-09,0.002800,-0.126496,-0.201730,0.040698,0.096904,-0.092400,-0.062300,0.015200,0.113800
2001-10,0.002200,0.009697,0.095325,-0.208463,-0.061568,0.024800,0.074900,-0.073100,-0.083200
2001-11,0.001700,0.059681,-0.006640,0.034490,-0.069964,0.075300,-0.005700,0.021700,-0.086100
2001-12,0.001500,0.021431,0.085533,0.025549,0.000207,0.016100,0.047200,0.008300,0.000200
2002-01,0.001400,-0.021811,0.017807,0.107198,0.082223,-0.014400,0.011700,0.034200,0.036500
2002-02,0.001300,-0.031855,-0.016211,0.080767,0.184631,-0.023000,-0.010800,0.023400,0.068300
2002-03,0.001300,0.047779,0.060331,0.042051,-0.031278,0.042400,0.040900,0.010800,-0.016900
2002-04,0.001500,-0.075669,0.110419,0.321827,0.181581,-0.052100,0.058200,0.040100,0.077000
2002-05,0.001400,-0.017280,-0.053173,0.042563,0.054461,-0.013600,-0.032700,0.015200,0.030900
2002-06,0.001300,-0.054008,0.072577,0.003985,0.035425,-0.072300,0.040800,0.003700,0.062400
2002-07,0.001500,-0.065742,-0.070791,-0.030187,0.036386,-0.081900,-0.052500,-0.035100,0.036300
2002-08,0.001400,0.000992,-0.011377,0.034029,0.007731,0.005000,-0.028000,0.030100,0.018700
2002-09,0.001400,-0.033235,0.015135,0.026504,0.060433,-0.103400,0.024200,0.012600,0.091800
2002-10,0.001400,0.032104,-0.039683,-0.098049,-0.062401,0.078400,-0.034000,-0.037600,-0.055800
2002-11,0.001200,0.015329,0.021151,-0.023690,-0.122181,0.059600,0.032600,-0.011600,-0.164300
2002-12,0.001100,-0.036983,-0.000673,0.099485,0.038384,-0.057600,-0.000400,0.021100,0.097200
2003-01,0.001000,-0.028491,0.036349,-0.041670,0.014730,-0.025700,0.013400,-0.007900,0.015900
2003-02,0.000900,-0.011215,-0.013082,-0.053773,0.010910,-0.018800,-0.004400,-0.013600,0.012100
2003-03,0.001000,0.013123,0.024934,-0.273811,0.059362,0.010900,0.011700,-0.021100,0.014000
2003-04,0.001000,0.041472,0.008020,0.053435,-0.117731,0.081800,0.007600,0.012200,-0.093500
2003-05,0.000900,0.059772,0.100966,0.036366,-0.175043,0.060500,0.046100,0.007000,-0.107500
2003-06,0.001000,0.018796,0.022762,0.004599,-0.028945,0.014200,0.017000,0.001400,-0.012300
2003-07,0.000700,0.032746,0.127647,-0.067581,-0.013828,0.023300,0.049300,-0.015300,-0.003000
2003-08,0.000700,0.033052,0.030264,0.065714,-0.057501,0.023300,0.024400,0.016400,-0.005300
2003-09,0.000800,-0.034842,0.012505,0.011004,-0.006543,-0.012400,0.008500,0.001400,-0.000700
2003-10,0.000700,0.088555,0.035977,0.289764,0.147945,0.060800,0.025900,0.022100,0.040100
2003-11,0.000700,0.025684,0.031811,0.184868,0.032173,0.013500,0.020600,0.017200,0.013600
2003-12,0.000800,0.117861,-0.052197,0.114668,-0.176404,0.042900,-0.026800,0.015100,-0.055400
2004-01,0.000700,0.062006,0.027578,0.378534,0.059174,0.021500,0.025400,0.024200,0.025700
2004-02,0.000600,0.043783,-0.022727,0.040017,-0.042401,0.014000,-0.015700,0.009500,-0.011700
2004-03,0.000900,-0.052254,0.021647,0.017404,0.003850,-0.013200,0.017300,0.002300,0.001900
2004-04,0.000800,-0.024332,-0.026364,-0.329321,-0.123027,-0.018100,-0.017300,-0.032300,-0.053400
2004-05,0.000600,0.025478,-0.004215,-0.013473,0.045019,0.011800,-0.002300,-0.001800,0.014900
2004-06,0.000800,0.045085,0.061925,0.102411,0.097642,0.018500,0.022500,0.012100,0.020800
2004-07,0.001000,-0.138147,-0.067627,0.397794,-0.149652,-0.040400,-0.037600,0.032200,-0.022400
2004-08,0.001100,0.002066,-0.016494,0.027796,-0.083620,0.000700,-0.015200,0.010800,-0.015500
2004-09,0.001100,0.028429,0.053955,-0.001886,0.372991,0.016000,0.030100,-0.000500,0.054800
2004-10,0.001100,0.054368,0.002611,-0.013309,-0.051684,0.014200,0.001300,-0.002600,-0.014300
2004-11,0.001500,0.103239,0.094845,0.045565,0.089359,0.045300,0.037400,0.015700,0.030800
2004-12,0.001600,0.116175,-0.000953,-0.018583,-0.116650,0.034200,-0.000300,-0.002300,-0.028500
2005-01,0.001600,-0.105350,-0.041226,0.122710,0.118624,-0.027500,-0.016600,0.020600,0.029600
2005-02,0.001600,0.056099,-0.010204,0.122574,0.209371,0.018800,-0.005700,0.014100,0.034300
2005-03,0.002100,-0.061865,-0.050561,0.173193,0.021161,-0.019400,-0.014100,0.020700,0.004300
2005-04,0.002100,-0.093074,-0.099709,0.003504,-0.017075,-0.026100,-0.039300,0.000500,-0.006800
2005-05,0.002400,0.056329,0.063470,-0.054186,0.010378,0.036500,0.028600,-0.005800,0.003700
2005-06,0.002300,0.017977,0.082573,0.197673,0.074498,0.005800,0.025600,0.028000,0.020700
2005-07,0.002400,0.197364,0.087707,-0.056897,0.002691,0.039200,0.028700,-0.007800,0.000300
2005-08,0.003000,-0.048968,-0.018388,0.126431,0.109066,-0.012000,-0.010700,0.013400,0.020700
2005-09,0.002900,0.018272,-0.016231,0.153923,0.217796,0.004800,-0.006200,0.007800,0.034600
2005-10,0.002700,-0.085738,-0.052020,0.051948,-0.095617,-0.020400,-0.013000,0.004300,-0.011900
2005-11,0.003100,0.051666,0.018411,-0.141691,0.006379,0.036100,0.010500,-0.011900,0.003400
2005-12,0.003200,-0.011240,-0.009990,0.022926,0.027957,-0.002400,-0.004400,0.001500,0.007800
2006-01,0.003500,0.181194,0.196812,0.232556,0.181623,0.030300,0.054600,0.009900,0.025200
2006-02,0.003400,-0.008950,-0.009377,-0.050483,-0.099970,-0.003000,-0.004100,-0.003100,-0.017800
2006-03,0.003700,0.061508,0.220690,0.072250,0.063389,0.014700,0.033900,0.006100,0.012600
2006-04,0.003600,0.035272,-0.029657,0.492775,0.025850,0.007300,-0.013800,0.022600,0.006000
2006-05,0.004300,-0.172544,-0.064307,0.315623,-0.185868,-0.035600,-0.030100,0.023800,-0.036600
2006-06,0.004000,-0.006758,-0.006336,0.076172,0.024317,-0.003500,-0.003500,0.008500,0.015500
2006-07,0.004000,-0.008790,-0.035359,0.396658,-0.027952,-0.007700,-0.039500,0.026200,-0.020400
2006-08,0.004200,0.032406,0.011365,-0.105256,-0.162350,0.020300,0.009900,-0.019500,-0.033600
2006-09,0.004100,0.085881,-0.018004,0.005123,-0.065031,0.018400,-0.013000,0.000600,-0.009800
2006-10,0.004100,0.153004,0.035428,-0.057450,-0.025123,0.032200,0.017700,-0.003300,-0.002500
2006-11,0.004200,0.088505,0.011889,0.004670,-0.207099,0.017000,0.006300,0.000400,-0.010400
2006-12,0.004000,0.034394,-0.023989,0.429226,0.142775,0.008500,-0.011600,0.027400,0.007900
2007-01,0.004400,0.102387,0.002748,-0.066590,0.053399,0.013800,0.000900,-0.006800,0.001700
2007-02,0.003800,-0.111285,0.028896,-0.008614,-0.251827,-0.019600,0.012300,-0.000800,-0.012900
2007-03,0.004300,0.013861,0.004545,-0.138713,0.479158,0.007100,0.000900,-0.008800,0.025800
2007-04,0.004400,0.061301,-0.102521,-0.269159,-0.023979,0.034900,-0.022100,-0.014400,-0.001600
2007-05,0.004100,0.159117,0.006769,-0.080239,-0.072849,0.032300,0.001600,-0.005900,-0.003300
2007-06,0.004000,-0.073857,0.016811,-0.205758,0.081857,-0.019600,0.007300,-0.010500,0.005200
2007-07,0.004000,-0.074478,-0.176052,-1.238646,0.309928,-0.037200,-0.026600,-0.036800,0.028400
2007-08,0.004200,0.011324,-0.006965,-0.165118,-0.002415,0.009400,-0.001100,-0.018700,-0.000300
2007-09,0.003200,0.018762,-0.020994,-0.040050,0.051476,0.032200,-0.022500,-0.021700,0.044300
2007-10,0.003200,0.027686,0.006976,-0.254377,0.321778,0.017900,0.001900,-0.028700,0.050300
2007-11,0.003400,-0.079555,-0.072197,-0.068351,0.023452,-0.048000,-0.028100,-0.010900,0.011200
2007-12,0.002700,-0.004611,0.002938,-0.011946,0.070686,-0.008700,0.001100,-0.005100,0.065600
2008-01,0.002100,-0.075665,-0.018191,0.458141,-0.121404,-0.063300,-0.010200,0.040000,-0.077400
2008-02,0.001300,-0.019028,-0.007184,-0.008171,0.025703,-0.030900,-0.004800,-0.007200,0.061300
2008-03,0.001700,-0.008381,0.015283,0.021923,0.047857,-0.009400,0.007100,0.003100,0.042500
2008-04,0.001800,0.020815,-0.030965,-0.031899,-0.001642,0.046100,-0.016900,-0.009600,-0.003300
2008-05,0.001800,0.019193,0.049908,-0.044899,0.023277,0.018700,0.029700,-0.015000,0.033900
2008-06,0.001700,-0.157192,0.033338,-0.318298,0.162154,-0.084300,0.011500,-0.025100,0.127100
2008-07,0.001500,-0.006552,0.041986,0.310690,-0.027745,-0.007500,0.026000,0.052000,-0.050200
2008-08,0.001300,0.010104,0.028964,0.002143,-0.005482,0.015300,0.034000,0.015200,-0.044800
2008-09,0.001500,-0.081222,-0.013554,0.025491,0.002649,-0.093500,-0.010700,0.056600,0.008600
2008-10,0.000800,-0.022016,-0.005504,-0.002262,0.017748,-0.172000,-0.023100,-0.018900,0.078700
2008-11,0.000300,-0.004001,-0.003561,-0.009724,0.032480,-0.077400,-0.030100,-0.062100,0.072800
2008-12,0.000000,0.001425,0.011205,0.000101,-0.006194,0.017700,0.035200,0.000500,-0.050900
2009-01,0.000000,-0.011219,0.000193,-0.029823,-0.006193,-0.080900,0.000400,-0.110200,-0.023600
2009-02,0.000100,-0.024324,0.000873,-0.013614,0.005567,-0.101400,0.001400,-0.066000,0.043600
2009-03,0.000200,0.027247,-0.000691,0.008612,-0.029368,0.090100,-0.001000,0.034800,-0.118300
2009-04,0.000100,0.014038,0.027820,0.006226,-0.029835,0.101700,0.054000,0.053800,-0.343400
2009-05,0.000000,0.018416,-0.012826,0.000652,-0.011526,0.052100,-0.024100,0.004100,-0.125300
2009-06,0.000100,0.001837,0.016385,-0.007055,0.008934,0.004200,0.025800,-0.027600,0.054500
2009-07,0.000100,0.060743,0.013806,0.097515,-0.024563,0.077400,0.017500,0.048900,-0.055400
2009-08,0.000100,0.024763,-0.014894,0.053024,-0.067451,0.033300,-0.011200,0.076000,-0.091000
2009-09,0.000100,0.049998,0.037919,0.007987,-0.043148,0.040800,0.024300,0.011500,-0.048700
2009-10,0.000000,-0.036377,-0.180781,-0.030833,0.036032,-0.025300,-0.042600,-0.041700,0.024900
2009-11,0.000000,0.040303,-0.045148,-0.001920,0.009621,0.056300,-0.025000,-0.003300,0.003900
2009-12,0.000100,0.037860,0.063560,-0.002156,0.158605,0.028000,0.060100,-0.001100,0.030000
2010-01,0.000000,-0.096262,0.005815,0.014394,-0.320644,-0.033500,0.004300,0.003300,-0.053300
2010-02,0.000000,0.049353,0.040588,0.045814,0.082763,0.033900,0.011800,0.031800,0.036900
2010-03,0.000100,0.075442,0.055532,0.043254,0.086718,0.063000,0.014600,0.021900,0.035700
2010-04,0.000100,0.074001,0.108143,0.100352,0.090470,0.019900,0.048400,0.029600,0.031600
2010-05,0.000100,-0.120693,0.001720,-0.026366,-0.004831,-0.079000,0.001300,-0.024800,-0.002000
2010-06,0.000100,-0.018386,-0.016370,-0.041361,-0.024361,-0.055600,-0.017900,-0.047300,-0.027000
2010-07,0.000100,0.032856,0.002131,-0.005586,0.035037,0.069200,0.002200,-0.005000,0.017800
2010-08,0.000100,-0.036746,-0.018754,-0.053966,0.001235,-0.047800,-0.030100,-0.017300,0.000400
2010-09,0.000100,0.092371,0.035306,-0.164310,0.209719,0.095500,0.038200,-0.030200,0.013800
2010-10,0.000100,0.043204,0.015614,-0.082073,0.185461,0.038700,0.010800,-0.024600,0.014600
2010-11,0.000100,0.014333,0.078312,-0.033368,0.223677,0.005900,0.036700,-0.009000,0.027300
2010-12,0.000100,0.107014,0.014801,0.131543,-0.182564,0.068200,0.007200,0.035600,-0.030000
2011-01,0.000100,0.066999,-0.078144,0.026431,-0.030527,0.019800,-0.022900,0.006100,-0.003000
2011-02,0.000100,0.099014,0.016286,0.053969,0.079949,0.034800,0.015000,0.011800,0.018800
2011-03,0.000100,0.010148,0.054629,-0.126027,0.235179,0.004500,0.024900,-0.018400,0.034500
2011-04,0.000000,0.034905,-0.008072,-0.147093,0.001801,0.029000,-0.004200,-0.024400,0.000500
2011-05,0.000000,-0.050249,-0.026475,-0.145816,-0.024791,-0.012700,-0.007300,-0.018500,-0.006000
2011-06,0.000000,-0.045626,-0.003510,-0.017487,0.039085,-0.017400,-0.002700,-0.002000,0.018200
2011-07,0.000000,-0.027416,-0.021771,-0.041434,0.006200,-0.023500,-0.011700,-0.009100,0.002000
2011-08,0.000100,-0.083834,-0.083900,-0.060915,-0.013064,-0.059600,-0.029600,-0.024300,-0.002700
2011-09,0.000000,-0.010258,-0.022717,-0.011601,-0.023278,-0.075800,-0.031200,-0.015300,-0.024000
2011-10,0.000000,0.043316,0.025434,0.000549,-0.019916,0.113300,0.030500,0.000600,-0.014000
2011-11,0.000000,-0.000913,-0.000644,-0.005206,0.026015,-0.002700,-0.001800,-0.005200,0.038800
2011-12,0.000000,0.002611,-0.006142,0.025133,0.024003,0.007500,-0.005600,0.015400,0.018300
2012-01,0.000000,0.046376,0.031439,-0.017582,-0.096095,0.050500,0.020100,-0.009300,-0.080100
2012-02,0.000000,0.178160,-0.063630,0.015381,-0.003163,0.044200,-0.018400,0.004200,-0.002600
2012-03,0.000000,0.113147,-0.009551,0.068213,0.040916,0.031200,-0.006300,0.011900,0.013100
2012-04,0.000000,-0.018402,-0.006796,-0.034217,0.082159,-0.008500,-0.003700,-0.007700,0.037200
2012-05,0.000100,-0.096088,0.003504,-0.031205,0.152653,-0.061700,0.001200,-0.009500,0.064400
2012-06,0.000000,0.067847,0.017434,0.014899,-0.024698,0.038900,0.007200,0.005500,-0.011000
2012-07,0.000000,0.006041,-0.094075,-0.003194,0.055853,0.007900,-0.027600,-0.000600,0.030000
2012-08,0.000100,0.044317,0.010126,0.035624,-0.051051,0.025400,0.005000,0.012300,-0.023500
2012-09,0.000100,0.096005,0.007353,0.119314,-0.031012,0.027300,0.004500,0.016200,-0.011300
2012-10,0.000100,-0.046022,-0.046246,0.174557,0.001678,-0.017600,-0.010900,0.035200,0.000500
2012-11,0.000100,0.024116,0.020729,-0.025594,0.025316,0.007800,0.006000,-0.008600,0.005300
2012-12,0.000100,0.017068,0.067378,0.153844,-0.167140,0.011800,0.015000,0.034800,-0.029300
2013-01,0.000000,0.158896,0.009437,0.051739,-0.127896,0.055700,0.002900,0.010100,-0.018200
2013-02,0.000000,0.038787,-0.011288,0.016254,0.106380,0.012800,-0.003000,0.002100,0.012300
2013-03,0.000000,0.087239,0.086593,-0.014991,0.401334,0.040400,0.008300,-0.002200,0.019200
2013-04,0.000000,0.087859,-0.191838,0.038977,0.012012,0.015600,-0.023700,0.004400,0.002200
2013-05,0.000000,0.042202,0.031859,0.120938,-0.081294,0.028000,0.017000,0.026700,-0.020100
2013-06,0.000000,-0.030073,0.026464,-0.002994,0.027385,-0.012000,0.013100,-0.000500,0.004300
2013-07,0.000000,0.072547,0.075469,0.029597,0.085797,0.056500,0.018100,0.005800,0.017400
2013-08,0.000000,-0.135020,0.014422,-0.114014,0.003924,-0.027100,0.003200,-0.027300,0.000400
